 151  515.  126.
 152  483.  121.
 153  463.  136.
 154  482.  109.
 155  469.  98.
 156  424.  116.
 157  458.  88.
 158  455.  105.
 159  418.  80.
 160  429.  86.
 161  443.  100.
 162  419.  87.
 163  391.  80.
 164  392.  88.
 165  431.  80.
 166  399.  76.
 167  413.  54.
 168  381.  65.
 169  363.  77.
 170  388.  56.
 171  385.  63.
 172  395.  53.
 173  374.  47.
 174  373.  53.
 175  318.  47.
 176  335.  58.
 177  400.  45.
 178  342.  35.
 179  317.  33.
 180  346.  45.
 181  323.  31.
 182  318.  32.
 183  303.  44.
 184  312.  37.
 185  291.  29.
 186  293.  29.
 187  320.  33.
 188  296.  24.
 189  300.  21.
 190  319.  21.
 191  310.  22.
 192  268.  21.
 193  280.  25.
 194  301.  18.
 195  284.  20.
 196  296.  19.
 197  267.  25.
 198  263.  16.
 199  288.  20.
 200  245.  17.
 201  257.  11.
 202  269.  9.
 203  269.  20.
 204  248.  12.
 205  253.  12.
 206  242.  10.
 207  220.  8.
 208  232.  10.
 209  255.  3.
 210  234.  5.
 211  224.  9.
 212  230.  6.
 213  235.  6.
 214  205.  4.
 215  208.  2.
 216  213.  3.
 217  193.  4.
 218  212.  0.
 219  205.  1.
 220  225.  0.
 221  197.  0.
 222  199.  0.
 223  219.  0.
 224  186.  0.
 225  188.  0.
 226  197.  0.
 227  205.  0.
 228  168.  0.
 229  181.  0.
 230  149.  0.
 231  174.  0.
 232  179.  0.
 233  154.  0.
 234  149.  0.
 235  172.  0.
 236  165.  0.
 237  158.  0.
 238  162.  0.
 239  166.  0.
 240  159.  0.
 241  149.  0.
 242  138.  0.
 243  131.  0.
 244  138.  0.
 245  148.  0.
 246  147.  0.
 247  146.  0.
 248  145.  0.
 249  126.  0.
 250  143.  0.
 251  131.  0.
 252  120.  0.
 253  139.  0.
 254  137.  0.
 255  130.  0.
 256  126.  0.
 257  117.  0.
 258  122.  0.
 259  115.  0.
 260  95.  0.
 261  127.  0.
 262  126.  0.
 263  124.  0.
 264  122.  0.
 265  102.  0.
 266  109.  0.
 267  100.  0.
 268  108.  0.
 269  95.  0.
 270  115.  0.
 271  97.  0.
 272  99.  0.
 273  106.  0.
 274  78.  0.
 275  114.  0.
 276  80.  0.
 277  95.  0.
 278  92.  0.
 279  76.  0.
 280  105.  0.
 281  101.  0.
 282  92.  0.
 283  76.  0.
 284  87.  0.
 285  86.  0.
 286  76.  0.
 287  87.  0.
 288  81.  0.
 289  76.  0.
 290  53.  0.
 291  83.  0.
 292  77.  0.
 293  71.  0.
 294  64.  0.
 295  69.  0.
 296  69.  0.
 297  74.  0.
 298  83.  0.
 299  90.  0.
 300  74.  0.
 301  73.  0.
 302  69.  0.
 303  63.  0.
 304  69.  0.
 305  72.  0.
 306  70.  0.
 307  70.  0.
 308  49.  0.
 309  68.  0.
 310  61.  0.
 311  65.  0.
 312  57.  0.
 313  73.  0.
 314  55.  0.
 315  64.  0.
 316  56.  0.
 317  59.  0.
 318  51.  0.
 319  48.  0.
 320  54.  0.
 321  59.  0.
 322  62.  0.
 323  47.  0.
 324  50.  0.
 325  50.  0.
 326  53.  0.
 327  60.  0.
 328  44.  0.
 329  36.  0.
 330  55.  0.
 331  49.  0.
 332  46.  0.
 333  56.  0.
 334  62.  0.
 335  47.  0.
 336  44.  0.
 337  44.  0.
 338  42.  0.
 339  49.  0.
 340  54.  0.
 341  45.  0.
 342  46.  0.
 343  41.  0.
 344  29.  0.
 345  40.  0.
 346  34.  0.
 347  46.  0.
 348  38.  0.
 349  47.  0.
 350  39.  0.
 351  42.  0.
 352  34.  0.
 353  44.  0.
 354  32.  0.
 355  39.  0.
 356  41.  0.
 357  40.  0.
 358  37.  0.
 359  45.  0.
 360  32.  0.
 361  27.  0.
 362  29.  0.
 363  32.  0.
 364  38.  0.
 365  31.  0.
 366  35.  0.
 367  29.  0.
 368  26.  0.
 369  37.  0.
 370  28.  0.
 371  29.  0.
 372  30.  0.
 373  35.  0.
 374  35.  0.
 375  29.  0.
 376  32.  0.
 377  34.  0.
 378  24.  0.
 379  25.  0.
 380  21.  0.
 381  21.  0.
 382  18.  0.
 383  28.  0.
 384  26.  0.
 385  31.  0.
 386  20.  0.
 387  30.  0.
 388  26.  0.
 389  20.  0.
 390  28.  0.
 391  28.  0.
 392  28.  0.
 393  16.  0.
 394  25.  0.
 395  28.  0.
 396  21.  0.
 397  22.  0.
 398  19.  0.
 399  21.  0.
 400  19.  0.
 401  22.  0.
 402  18.  0.
 403  19.  0.
 404  23.  0.
 405  21.  0.
 406  20.  0.
 407  16.  0.
 408  18.  0.
 409  14.  0.
 410  10.  0.
 411  15.  0.
 412  17.  0.
 413  24.  0.
 414  20.  0.
 415  18.  0.
 416  12.  0.
 417  14.  0.
 418  22.  0.
 419  13.  0.
 420  17.  0.
 421  17.  0.
 422  21.  0.
 423  13.  0.
 424  15.  0.
 425  13.  0.
 426  15.  0.
 427  20.  0.
 428  16.  0.
 429  13.  0.
 430  9.  0.
 431  17.  0.
 432  17.  0.
 433  12.  0.
 434  15.  0.
 435  10.  0.
 436  17.  0.
 437  15.  0.
 438  17.  0.
 439  12.  0.
 440  18.  0.
 441  10.  0.
 442  8.  0.
 443  10.  0.
 444  7.  0.
 445  11.  0.
 446  14.  0.
 447  10.  0.
 448  11.  0.
 449  10.  0.
 450  20.  0.
 451  13.  0.
 452  16.  0.
 453  11.  0.
 454  7.  0.
 455  10.  0.
 456  12.  0.
 457  7.  0.
 458  6.  0.
 459  16.  0.
 460  6.  0.
 461  10.  0.
 462  12.  0.
 463  13.  0.
 464  8.  0.
 465  9.  0.
 466  12.  0.
 467  7.  0.
 468  13.  0.
 469  4.  0.
 470  9.  0.
 471  9.  0.
 472  6.  0.
 473  4.  0.
 474  7.  0.
 475  15.  0.
 476  10.  0.
 477  7.  0.
 478  8.  0.
 479  6.  0.
 480  8.  0.
 481  6.  0.
 482  7.  0.
 483  7.  0.
 484  4.  0.
 485  8.  0.
 486  9.  0.
 487  7.  0.
 488  3.  0.
 489  3.  0.
 490  6.  0.
 491  8.  0.
 492  8.  0.
 493  5.  0.
 494  7.  0.
 495  7.  0.
 496  2.  0.
 497  9.  0.
 498  11.  0.
 499  9.  0.
 500  7.  0.
 501  7.  0.
 502  6.  0.
 503  4.  0.
 504  7.  0.
 505  2.  0.
 506  6.  0.
 507  8.  0.
 508  7.  0.
 509  6.  0.
 510  8.  0.
 511  6.  0.
 512  5.  0.
 513  5.  0.
 514  4.  0.
 515  6.  0.
 516  2.  0.
 517  4.  0.
 518  4.  0.
 519  4.  0.
 520  4.  0.
 521  8.  0.
 522  4.  0.
 523  3.  0.
 524  5.  0.
 525  3.  0.
 526  7.  0.
 527  5.  0.
 528  6.  0.
 529  5.  0.
 530  3.  0.
 531  6.  0.
 532  4.  0.
 533  2.  0.
 534  2.  0.
 535  1.  0.
 536  4.  0.
 537  3.  0.
 538  3.  0.
 539  5.  0.
 540  3.  0.
 541  5.  0.
 542  3.  0.
 543  4.  0.
 544  5.  0.
 545  3.  0.
 546  5.  0.
 547  2.  0.
 548  4.  0.
 549  6.  0.
 550  4.  0.
 551  4.  0.
 552  3.  0.
 553  2.  0.
 554  5.  0.
 555  1.  0.
 556  3.  0.
 557  2.  0.
 558  4.  0.
 559  0.  0.
 560  3.  0.
 561  5.  0.
 562  2.  0.
 563  1.  0.
 564  1.  0.
 565  0.  0.
 566  2.  0.
 567  3.  0.
 568  1.  0.
 569  1.  0.
 570  2.  0.
 571  3.  0.
 572  3.  0.
 573  3.  0.
 574  1.  0.
 575  0.  0.
 576  3.  0.
 577  2.  0.
 578  1.  0.
 579  1.  0.
 580  0.  0.
 581  2.  0.
 582  4.  0.
 583  0.  0.
 584  2.  0.
 585  3.  0.
 586  0.  0.
 587  1.  0.
 588  2.  0.
 589  0.  0.
 590  1.  0.
 591  4.  0.
 592  2.  0.
 593  1.  0.
 594  0.  0.
 595  2.  0.
 596  0.  0.
 597  0.  0.
 598  0.  0.
 599  0.  0.
 600  0.  0.
 601  2.  0.
 602  0.  0.
 603  1.  0.
 604  0.  0.
 605  0.  0.
 606  0.  0.
 607  0.  0.
 608  3.  0.
 609  3.  0.
 610  0.  0.
 611  1.  0.
 612  1.  0.
 613  1.  0.
 614  0.  0.
 615  1.  0.
 616  0.  0.
 617  0.  0.
 618  0.  0.
 619  0.  0.
 620  0.  0.
 621  0.  0.
 622  0.  0.
 623  0.  0.
 624  0.  0.
 625  0.  0.
 626  0.  0.
 627  0.  0.
 628  1.  0.
 629  0.  0.
 630  0.  0.
 631  1.  0.
 632  0.  0.
 633  0.  0.
 634  0.  0.
 635  0.  0.
 636  1.  0.
 637  0.  0.
 638  0.  0.
 639  0.  0.
 640  0.  0.
 641  1.  0.
 642  0.  0.
 643  1.  0.
 644  0.  0.
 645  0.  0.
 646  1.  0.
 647  0.  0.
 648  0.  0.
 649  0.  0.
 650  0.  0.
 651  1.  0.
 652  1.  0.
 653  0.  0.
 654  0.  0.
 655  0.  0.
 656  0.  0.
 657  0.  0.
 658  0.  0.
 659  0.  0.
 660  0.  0.
 661  0.  0.
 662  0.  0.
 663  0.  0.
 664  0.  0.
 665  0.  0.
 666  0.  0.
 667  0.  0.
 668  0.  0.
 669  0.  0.
 670  0.  0.
 671  0.  0.
 672  0.  0.
 673  0.  0.
 674  0.  0.
 675  0.  0.
 676  0.  0.
 677  0.  0.
 678  0.  0.
 679  0.  0.
 680  0.  0.
 681  0.  0.
 682  0.  0.
 683  0.  0.
 684  0.  0.
 685  0.  0.
 686  0.  0.
 687  0.  0.
 688  0.  0.
 689  0.  0.
 690  0.  0.
 691  0.  0.
 692  0.  0.
 693  0.  0.
 694  0.  0.
 695  0.  0.
 696  0.  0.
 697  0.  0.
 698  0.  0.
 699  0.  0.
 700  0.  0.
 701  0.  0.
 702  0.  0.
 703  0.  0.
 704  0.  0.
 705  0.  0.
 706  0.  0.
 707  0.  0.
 708  0.  0.
 709  0.  0.
 710  0.  0.
 711  0.  0.
 712  0.  0.
 713  0.  0.
 714  0.  0.
 715  0.  0.
 716  0.  0.
 717  0.  0.
 718  0.  0.
 719  0.  0.
 720  0.  0.
 721  0.  0.
 722  0.  0.
 723  0.  0.
 724  0.  0.
 725  0.  0.
 726  0.  0.
 727  0.  0.
 728  0.  0.
 729  0.  0.
 730  0.  0.
 731  0.  0.
 732  0.  0.
 733  0.  0.
 734  0.  0.
 735  0.  0.
 736  0.  0.
 737  0.  0.
 738  0.  0.
 739  0.  0.
 740  0.  0.
 741  0.  0.
 742  0.  0.
 743  0.  0.
 744  0.  0.
 745  0.  0.
 746  0.  0.
 747  0.  0.
 748  0.  0.
 749  0.  0.
 750  0.  0.
 751  0.  0.
 752  0.  0.
 753  0.  0.
 754  0.  0.
 755  0.  0.
 756  0.  0.
 757  0.  0.
 758  0.  0.
 759  0.  0.
 760  0.  0.
 761  0.  0.
 762  0.  0.
 763  0.  0.
 764  0.  0.
 765  0.  0.
 766  0.  0.
 767  0.  0.
 768  0.  0.
 769  0.  0.
 770  0.  0.
 771  0.  0.
 772  0.  0.
 773  0.  0.
 774  0.  0.
 775  0.  0.
 776  0.  0.
 777  0.  0.
 778  0.  0.
 779  0.  0.
 780  0.  0.
 781  0.  0.
 782  0.  0.
 783  0.  0.
 784  0.  0.
 785  0.  0.
 786  0.  0.
 787  0.  0.
 788  0.  0.
 789  0.  0.
 790  0.  0.
 791  0.  0.
 792  0.  0.
 793  0.  0.
 794  0.  0.
 795  0.  0.
 796  0.  0.
 797  0.  0.
 798  0.  0.
 799  0.  0.
 800  0.  0.
 801  0.  0.
 802  0.  0.
 803  0.  0.
 804  0.  0.
 805  0.  0.
 806  0.  0.
 807  0.  0.
 808  0.  0.
 809  0.  0.
 810  0.  0.
 811  0.  0.
 812  0.  0.
 813  0.  0.
 814  0.  0.
 815  0.  0.
 816  0.  0.
 817  0.  0.
 818  0.  0.
 819  0.  0.
 820  0.  0.
 821  0.  0.
 822  0.  0.
 823  0.  0.
 824  0.  0.
 825  0.  0.
 826  0.  0.
 827  0.  0.
 828  0.  0.
 829  0.  0.
 830  0.  0.
 831  0.  0.
 832  0.  0.
 833  0.  0.
 834  0.  0.
 835  0.  0.
 836  0.  0.
 837  0.  0.
 838  0.  0.
 839  0.  0.
 840  0.  0.
 841  0.  0.
 842  0.  0.
 843  0.  0.
 844  0.  0.
 845  0.  0.
 846  0.  0.
 847  0.  0.
 848  0.  0.
 849  0.  0.
 850  0.  0.
 851  0.  0.
 852  0.  0.
 853  0.  0.
 854  0.  0.
 855  0.  0.
 856  0.  0.
 857  0.  0.
 858  0.  0.
 859  0.  0.
 860  0.  0.
 861  0.  0.
 862  0.  0.
 863  0.  0.
 864  0.  0.
 865  0.  0.
 866  0.  0.
 867  0.  0.
 868  0.  0.
 869  0.  0.
 870  0.  0.
 871  0.  0.
 872  0.  0.
 873  0.  0.
 874  0.  0.
 875  0.  0.
 876  0.  0.
 877  0.  0.
 878  0.  0.
 879  0.  0.
 880  0.  0.
 881  0.  0.
 882  0.  0.
 883  0.  0.
 884  0.  0.
 885  0.  0.
 886  0.  0.
 887  0.  0.
 888  0.  0.
 889  0.  0.
 890  0.  0.
 891  0.  0.
 892  0.  0.
 893  0.  0.
 894  0.  0.
 895  0.  0.
 896  0.  0.
 897  0.  0.
 898  0.  0.
 899  0.  0.
 900  0.  0.
 901  0.  0.
 902  0.  0.
 903  0.  0.
 904  0.  0.
 905  0.  0.
 906  0.  0.
 907  0.  0.
 908  0.  0.
 909  0.  0.
 910  0.  0.
 911  0.  0.
 912  0.  0.
 913  0.  0.
 914  0.  0.
 915  0.  0.
 916  0.  0.
 917  0.  0.
 918  0.  0.
 919  0.  0.
 920  0.  0.
 921  0.  0.
 922  0.  0.
 923  0.  0.
 924  0.  0.
 925  0.  0.
 926  0.  0.
 927  0.  0.
 928  0.  0.
 929  0.  0.
 930  0.  0.
 931  0.  0.
 932  0.  0.
 933  0.  0.
 934  0.  0.
 935  0.  0.
 936  0.  0.
 937  0.  0.
 938  0.  0.
 939  0.  0.
 940  0.  0.
 941  0.  0.
 942  0.  0.
 943  0.  0.
 944  0.  0.
 945  0.  0.
 946  0.  0.
 947  0.  0.
 948  0.  0.
 949  0.  0.
 950  0.  0.
 951  0.  0.
 952  0.  0.
 953  0.  0.
 954  0.  0.
 955  0.  0.
 956  0.  0.
 957  0.  0.
 958  0.  0.
 959  0.  0.
 960  0.  0.
 961  0.  0.
 962  0.  0.
 963  0.  0.
 964  0.  0.
 965  0.  0.
 966  0.  0.
 967  0.  0.
 968  0.  0.
 969  0.  0.
 970  0.  0.
 971  0.  0.
 972  0.  0.
 973  0.  0.
 974  0.  0.
 975  0.  0.
 976  0.  0.
 977  0.  0.
 978  0.  0.
 979  0.  0.
 980  0.  0.
 981  0.  0.
 982  0.  0.
 983  0.  0.
 984  0.  0.
 985  0.  0.
 986  0.  0.
 987  0.  0.
 988  0.  0.
 989  0.  0.
 990  0.  0.
 991  0.  0.
 992  0.  0.
 993  0.  0.
 994  0.  0.
 995  0.  0.
 996  0.  0.
 997  0.  0.
 998  0.  0.
 999  0.  0.
 1000  0.  0.
 1001  0.  0.
 1002  0.  0.
 1003  0.  0.
 1004  0.  0.
 1005  0.  0.
 1006  0.  0.
 1007  0.  0.
 1008  0.  0.
 1009  0.  0.
 1010  0.  0.
 1011  0.  0.
 1012  0.  0.
 1013  0.  0.
 1014  0.  0.
 1015  0.  0.
 1016  0.  0.
 1017  0.  0.
 1018  0.  0.
 1019  0.  0.
 1020  0.  0.
 1021  0.  0.
 1022  0.  0.
 1023  0.  0.
 1024  0.  0.
 1025  0.  0.
 1026  0.  0.
 1027  0.  0.
 1028  0.  0.
 1029  0.  0.
 1030  0.  0.
 1031  0.  0.
 1032  0.  0.
 1033  0.  0.
 1034  0.  0.
 1035  0.  0.
 1036  0.  0.
 1037  0.  0.
 1038  0.  0.
 1039  0.  0.
 1040  0.  0.
 1041  0.  0.
 1042  0.  0.
 1043  0.  0.
 1044  0.  0.
 1045  0.  0.
 1046  0.  0.
 1047  0.  0.
 1048  0.  0.
 1049  0.  0.
 1050  0.  0.
 1051  0.  0.
 1052  0.  0.
 1053  0.  0.
 1054  0.  0.
 1055  0.  0.
 1056  0.  0.
 1057  0.  0.
 1058  0.  0.
 1059  0.  0.
 1060  0.  0.
 1061  0.  0.
 1062  0.  0.
 1063  0.  0.
 1064  0.  0.
 1065  0.  0.
 1066  0.  0.
 1067  0.  0.
 1068  0.  0.
 1069  0.  0.
 1070  0.  0.
 1071  0.  0.
 1072  0.  0.
 1073  0.  0.
 1074  0.  0.
 1075  0.  0.
 1076  0.  0.
 1077  0.  0.
 1078  0.  0.
 1079  0.  0.
 1080  0.  0.
 1081  0.  0.
 1082  0.  0.
 1083  0.  0.
 1084  0.  0.
 1085  0.  0.
 1086  0.  0.
 1087  0.  0.
 1088  0.  0.
 1089  0.  0.
 1090  0.  0.
 1091  0.  0.
 1092  0.  0.
 1093  0.  0.
 1094  0.  0.
 1095  0.  0.
 1096  0.  0.
 1097  0.  0.
 1098  0.  0.
 1099  0.  0.
 1100  0.  0.
 1101  0.  0.
 1102  0.  0.
 1103  0.  0.
 1104  0.  0.
 1105  0.  0.
 1106  0.  0.
 1107  0.  0.
 1108  0.  0.
 1109  0.  0.
 1110  0.  0.
 1111  0.  0.
 1112  0.  0.
 1113  0.  0.
 1114  0.  0.
 1115  0.  0.
 1116  0.  0.
 1117  0.  0.
 1118  0.  0.
 1119  0.  0.
 1120  0.  0.
 1121  0.  0.
 1122  0.  0.
 1123  0.  0.
 1124  0.  0.
 1125  0.  0.
 1126  0.  0.
 1127  0.  0.
 1128  0.  0.
 1129  0.  0.
 1130  0.  0.
 1131  0.  0.
 1132  0.  0.
 1133  0.  0.
 1134  0.  0.
 1135  0.  0.
 1136  0.  0.
 1137  0.  0.
 1138  0.  0.
 1139  0.  0.
 1140  0.  0.
 1141  0.  0.
 1142  0.  0.
 1143  0.  0.
 1144  0.  0.
 1145  0.  0.
 1146  0.  0.
 1147  0.  0.
 1148  0.  0.
 1149  0.  0.
 1150  0.  0.
 1151  0.  0.
 1152  0.  0.
 1153  0.  0.
 1154  0.  0.
 1155  0.  0.
 1156  0.  0.
 1157  0.  0.
 1158  0.  0.
 1159  0.  0.
 1160  0.  0.
 1161  0.  0.
 1162  0.  0.
 1163  0.  0.
 1164  0.  0.
 1165  0.  0.
 1166  0.  0.
 1167  0.  0.
 1168  0.  0.
 1169  0.  0.
 1170  0.  0.
 1171  0.  0.
 1172  0.  0.
 1173  0.  0.
 1174  0.  0.
 1175  0.  0.
 1176  0.  0.
 1177  0.  0.
 1178  0.  0.
 1179  0.  0.
 1180  0.  0.
 1181  0.  0.
 1182  0.  0.
 1183  0.  0.
 1184  0.  0.
 1185  0.  0.
 1186  0.  0.
 1187  0.  0.
 1188  0.  0.
 1189  0.  0.
 1190  0.  0.
 1191  0.  0.
 1192  0.  0.
 1193  0.  0.
 1194  0.  0.
 1195  0.  0.
 1196  0.  0.
 1197  0.  0.
 1198  0.  0.
 1199  0.  0.
 1200  0.  0.
 1201  0.  0.
 1202  0.  0.
 1203  0.  0.
 1204  0.  0.
 1205  0.  0.
 1206  0.  0.
 1207  0.  0.
 1208  0.  0.
 1209  0.  0.
 1210  0.  0.
 1211  0.  0.
 1212  0.  0.
 1213  0.  0.
 1214  0.  0.
 1215  0.  0.
 1216  0.  0.
 1217  0.  0.
 1218  0.  0.
 1219  0.  0.
 1220  0.  0.
 1221  0.  0.
 1222  0.  0.
 1223  0.  0.
 1224  0.  0.
 1225  0.  0.
 1226  0.  0.
 1227  0.  0.
 1228  0.  0.
 1229  0.  0.
 1230  0.  0.
 1231  0.  0.
 1232  0.  0.
 1233  0.  0.
 1234  0.  0.
 1235  0.  0.
 1236  0.  0.
 1237  0.  0.
 1238  0.  0.
 1239  0.  0.
 1240  0.  0.
 1241  0.  0.
 1242  0.  0.
 1243  0.  0.
 1244  0.  0.
 1245  0.  0.
 1246  0.  0.
 1247  0.  0.
 1248  0.  0.
 1249  0.  0.
 1250  0.  0.
 1251  0.  0.
 1252  0.  0.
 1253  0.  0.
 1254  0.  0.
 1255  0.  0.
 1256  0.  0.
 1257  0.  0.
 1258  0.  0.
 1259  0.  0.
 1260  0.  0.
 1261  0.  0.
 1262  0.  0.
 1263  0.  0.
 1264  0.  0.
 1265  0.  0.
 1266  0.  0.
 1267  0.  0.
 1268  0.  0.
 1269  0.  0.
 1270  0.  0.
 1271  0.  0.
 1272  0.  0.
 1273  0.  0.
 1274  0.  0.
 1275  0.  0.
 1276  0.  0.
 1277  0.  0.
 1278  0.  0.
 1279  0.  0.
 1280  0.  0.
 1281  0.  0.
 1282  0.  0.
 1283  0.  0.
 1284  0.  0.
 1285  0.  0.
 1286  0.  0.
 1287  0.  0.
 1288  0.  0.
 1289  0.  0.
 1290  0.  0.
 1291  0.  0.
 1292  0.  0.
 1293  0.  0.
 1294  0.  0.
 1295  0.  0.
 1296  0.  0.
 1297  0.  0.
 1298  0.  0.
 1299  0.  0.
 1300  0.  0.
 1301  0.  0.
 1302  0.  0.
 1303  0.  0.
 1304  0.  0.
 1305  0.  0.
 1306  0.  0.
 1307  0.  0.
 1308  0.  0.
 1309  0.  0.
 1310  0.  0.
 1311  0.  0.
 1312  0.  0.
 1313  0.  0.
 1314  0.  0.
 1315  0.  0.
 1316  0.  0.
 1317  0.  0.
 1318  0.  0.
 1319  0.  0.
 1320  0.  0.
 1321  0.  0.
 1322  0.  0.
 1323  0.  0.
 1324  0.  0.
 1325  0.  0.
 1326  0.  0.
 1327  0.  0.
 1328  0.  0.
 1329  0.  0.
 1330  0.  0.
 1331  0.  0.
 1332  0.  0.
 1333  0.  0.
 1334  0.  0.
 1335  0.  0.
 1336  0.  0.
 1337  0.  0.
 1338  0.  0.
 1339  0.  0.
 1340  0.  0.
 1341  0.  0.
 1342  0.  0.
 1343  0.  0.
 1344  0.  0.
 1345  0.  0.
 1346  0.  0.
 1347  0.  0.
 1348  0.  0.
 1349  0.  0.
 1350  0.  0.
 1351  0.  0.
 1352  0.  0.
 1353  0.  0.
 1354  0.  0.
 1355  0.  0.
 1356  0.  0.
 1357  0.  0.
 1358  0.  0.
 1359  0.  0.
 1360  0.  0.
 1361  0.  0.
 1362  0.  0.
 1363  0.  0.
 1364  0.  0.
 1365  0.  0.
 1366  0.  0.
 1367  0.  0.
 1368  0.  0.
 1369  0.  0.
 1370  0.  0.
 1371  0.  0.
 1372  0.  0.
 1373  0.  0.
 1374  0.  0.
 1375  0.  0.
 1376  0.  0.
 1377  0.  0.
 1378  0.  0.
 1379  0.  0.
 1380  0.  0.
 1381  0.  0.
 1382  0.  0.
 1383  0.  0.
 1384  0.  0.
 1385  0.  0.
 1386  0.  0.
 1387  0.  0.
 1388  0.  0.
 1389  0.  0.
 1390  0.  0.
 1391  0.  0.
 1392  0.  0.
 1393  0.  0.
 1394  0.  0.
 1395  0.  0.
 1396  0.  0.
 1397  0.  0.
 1398  0.  0.
 1399  0.  0.
 1400  0.  0.
 1401  0.  0.
 1402  0.  0.
 1403  0.  0.
 1404  0.  0.
 1405  0.  0.
 1406  0.  0.
 1407  0.  0.
 1408  0.  0.
 1409  0.  0.
 1410  0.  0.
 1411  0.  0.
 1412  0.  0.
 1413  0.  0.
 1414  0.  0.
 1415  0.  0.
 1416  0.  0.
 1417  0.  0.
 1418  0.  0.
 1419  0.  0.
 1420  0.  0.
 1421  0.  0.
 1422  0.  0.
 1423  0.  0.
 1424  0.  0.
 1425  0.  0.
 1426  0.  0.
 1427  0.  0.
 1428  0.  0.
 1429  0.  0.
 1430  0.  0.
 1431  0.  0.
 1432  0.  0.
 1433  0.  0.
 1434  0.  0.
 1435  0.  0.
 1436  0.  0.
 1437  0.  0.
 1438  0.  0.
 1439  0.  0.
 1440  0.  0.
 1441  0.  0.
 1442  0.  0.
 1443  0.  0.
 1444  0.  0.
 1445  0.  0.
 1446  0.  0.
 1447  0.  0.
 1448  0.  0.
 1449  0.  0.
 1450  0.  0.
 1451  0.  0.
 1452  0.  0.
 1453  0.  0.
 1454  0.  0.
 1455  0.  0.
 1456  0.  0.
 1457  0.  0.
 1458  0.  0.
 1459  0.  0.
 1460  0.  0.
 1461  0.  0.
 1462  0.  0.
 1463  0.  0.
 1464  0.  0.
 1465  0.  0.
 1466  0.  0.
 1467  0.  0.
 1468  0.  0.
 1469  0.  0.
 1470  0.  0.
 1471  0.  0.
 1472  0.  0.
 1473  0.  0.
 1474  0.  0.
 1475  0.  0.
 1476  0.  0.
 1477  0.  0.
 1478  0.  0.
 1479  0.  0.
 1480  0.  0.
 1481  0.  0.
 1482  0.  0.
 1483  0.  0.
 1484  0.  0.
 1485  0.  0.
 1486  0.  0.
